api,searched_code,response_code,display,description,system,code_iri,ontology_prefix
ols2,HP:0000668,HP:0000668,Hypodontia,['Hypodontia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000668,HP
ols2,HP:0001730,HP:0001730,Progressive hearing impairment,['Progressive hearing impairment'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001730,HP
ols2,HP:0000303,HP:0000303,Mandibular prognathia,['Mandibular prognathia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000303,HP
ols2,HP:0000728,HP:0000728,Impaired ability to form peer relationships,['Impaired ability to form peer relationships'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000728,HP
ols2,HP:0001972,HP:0001972,Macrocytic anemia,['Macrocytic anemia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001972,HP
ols2,HP:0000290,HP:0000290,Abnormal forehead morphology,['Abnormal forehead morphology'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000290,HP
ols2,HP:0000678,HP:0000678,Dental crowding,['Dental crowding'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000678,HP
ols2,HP:0000486,HP:0000486,Strabismus,['Strabismus'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000486,HP
ols2,HP:0001643,HP:0001643,Patent ductus arteriosus,['Patent ductus arteriosus'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001643,HP
ols2,HP:0000407,HP:0000407,Sensorineural hearing impairment,['Sensorineural hearing impairment'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000407,HP
ols2,HP:0005616,HP:0005616,Accelerated skeletal maturation,['Accelerated skeletal maturation'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0005616,HP
ols2,HP:0008873,HP:0008873,Disproportionate short-limb short stature,['Disproportionate short-limb short stature'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0008873,HP
ols2,HP:0003022,HP:0003022,Hypoplasia of the ulna,['Hypoplasia of the ulna'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0003022,HP
ols2,HP:0000656,HP:0000656,Ectropion,['Ectropion'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000656,HP
ols2,HP:0002263,HP:0002263,Exaggerated cupid's bow,"[""Exaggerated cupid's bow""]",http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002263,HP
ols2,HP:0011220,HP:0011220,Prominent forehead,['Prominent forehead'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011220,HP
ols2,HP:0000343,HP:0000343,Long philtrum,['Long philtrum'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000343,HP
ols2,HP:0100008,HP:0100008,Schwannoma,['Schwannoma'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0100008,HP
ols2,HP:0001337,HP:0001337,Tremor,['Tremor'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001337,HP
ols2,HP:0002475,HP:0002475,Myelomeningocele,['Myelomeningocele'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002475,HP
ols2,HP:0002571,HP:0002571,Achalasia,['Achalasia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002571,HP
ols2,HP:0000431,HP:0000431,Wide nasal bridge,['Wide nasal bridge'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000431,HP
ols2,HP:0006487,HP:0006487,Bowing of the long bones,['Bowing of the long bones'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0006487,HP
ols2,HP:0001438,HP:0001438,Abnormal abdomen morphology,['Abnormal abdomen morphology'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001438,HP
ols2,HP:0002360,HP:0002360,Sleep disturbance,['Sleep disturbance'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002360,HP
ols2,HP:0000012,HP:0000012,Urinary urgency,['Urinary urgency'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000012,HP
ols2,HP:0001607,HP:0001607,Subglottic stenosis,['Subglottic stenosis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001607,HP
ols2,HP:0000546,HP:0000546,Retinal degeneration,['Retinal degeneration'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000546,HP
ols2,HP:0012093,HP:0012093,Abnormality of endocrine pancreas physiology,['Abnormality of endocrine pancreas physiology'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0012093,HP
ols2,HP:0007754,HP:0007754,Macular dystrophy,['Macular dystrophy'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0007754,HP
ols2,HP:0002597,HP:0002597,Abnormality of the vasculature,['Abnormality of the vasculature'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002597,HP
ols2,HP:0000234,HP:0000234,Abnormality of the head,['Abnormality of the head'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000234,HP
ols2,HP:0001871,HP:0001871,Abnormality of blood and blood-forming tissues,['Abnormality of blood and blood-forming tissues'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001871,HP
ols2,HP:0001320,HP:0001320,Cerebellar vermis hypoplasia,['Cerebellar vermis hypoplasia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001320,HP
ols2,HP:0100280,HP:0100280,Crohn's disease,"[""Crohn's disease""]",http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0100280,HP
ols2,HP:0004488,HP:0004488,Macrocephaly at birth,['Macrocephaly at birth'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0004488,HP
ols2,HP:0002979,HP:0002979,Bowing of the legs,['Bowing of the legs'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002979,HP
ols2,HP:0000464,HP:0000464,Abnormality of the neck,['Abnormality of the neck'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000464,HP
ols2,HP:0009900,HP:0009900,Unilateral deafness,['Unilateral deafness'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0009900,HP
ols2,HP:0002086,HP:0002086,Abnormality of the respiratory system,['Abnormality of the respiratory system'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002086,HP
ols2,HP:0000708,HP:0000708,Behavioral abnormality,['Behavioral abnormality'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000708,HP
ols2,HP:0010535,HP:0010535,Sleep apnea,['Sleep apnea'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0010535,HP
ols2,HP:0002334,HP:0002334,Abnormal cerebellar vermis morphology,['Abnormal cerebellar vermis morphology'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002334,HP
ols2,HP:0002414,HP:0002414,Spina bifida,['Spina bifida'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002414,HP
ols2,HP:0002664,HP:0002664,Neoplasm,['Neoplasm'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002664,HP
ols2,HP:0012715,HP:0012715,Profound hearing impairment,['Profound hearing impairment'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0012715,HP
ols2,HP:0001962,HP:0001962,Palpitations,['Palpitations'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001962,HP
ols2,HP:0002018,HP:0002018,Nausea,['Nausea'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002018,HP
ols2,HP:0100006,HP:0100006,Neoplasm of the central nervous system,['Neoplasm of the central nervous system'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0100006,HP
ols2,HP:0002750,HP:0002750,Delayed skeletal maturation,['Delayed skeletal maturation'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002750,HP
ols2,HP:0000608,HP:0000608,Macular degeneration,['Macular degeneration'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000608,HP
ols2,HP:0002202,HP:0002202,Pleural effusion,['Pleural effusion'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002202,HP
ols2,HP:0001251,HP:0001251,Ataxia,['Ataxia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001251,HP
ols2,HP:0012133,HP:0012133,Erythroid hypoplasia,['Erythroid hypoplasia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0012133,HP
ols2,HP:0000262,HP:0000262,Turricephaly,['Turricephaly'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000262,HP
ols2,HP:0010651,HP:0010651,Abnormal meningeal morphology,['Abnormal meningeal morphology'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0010651,HP
ols2,HP:0001762,HP:0001762,Talipes equinovarus,['Talipes equinovarus'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001762,HP
ols2,HP:0000189,HP:0000189,Narrow palate,['Narrow palate'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000189,HP
ols2,HP:0000238,HP:0000238,Hydrocephalus,['Hydrocephalus'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000238,HP
ols2,HP:0100568,HP:0100568,Neoplasm of the endocrine system,['Neoplasm of the endocrine system'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0100568,HP
ols2,HP:0009804,HP:0009804,Tooth agenesis,['Tooth agenesis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0009804,HP
ols2,HP:0002035,HP:0002035,Rectal prolapse,['Rectal prolapse'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002035,HP
ols2,HP:0002793,HP:0002793,Abnormal pattern of respiration,['Abnormal pattern of respiration'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002793,HP
ols2,HP:0000326,HP:0000326,Abnormal maxilla morphology,['Abnormal maxilla morphology'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000326,HP
ols2,HP:0003298,HP:0003298,Spina bifida occulta,['Spina bifida occulta'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0003298,HP
ols2,HP:0011451,HP:0011451,Primary microcephaly,['Primary microcephaly'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011451,HP
ols2,HP:0007328,HP:0007328,Impaired pain sensation,['Impaired pain sensation'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0007328,HP
ols2,HP:0001332,HP:0001332,Dystonia,['Dystonia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001332,HP
ols2,HP:0004756,HP:0004756,Ventricular tachycardia,['Ventricular tachycardia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0004756,HP
ols2,HP:0000729,HP:0000729,Autistic behavior,['Autistic behavior'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000729,HP
ols2,HP:0004233,HP:0004233,Advanced ossification of carpal bones,['Advanced ossification of carpal bones'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0004233,HP
ols2,HP:0007021,HP:0007021,Pain insensitivity,['Pain insensitivity'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0007021,HP
ols2,HP:0002335,HP:0002335,Agenesis of cerebellar vermis,['Agenesis of cerebellar vermis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002335,HP
ols2,HP:0000622,HP:0000622,Blurred vision,['Blurred vision'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000622,HP
ols2,HP:0004763,HP:0004763,Paroxysmal supraventricular tachycardia,['Paroxysmal supraventricular tachycardia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0004763,HP
ols2,HP:0002650,HP:0002650,Scoliosis,['Scoliosis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002650,HP
ols2,HP:0000545,HP:0000545,Myopia,['Myopia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000545,HP
ols2,HP:0006349,HP:0006349,Agenesis of permanent teeth,['Agenesis of permanent teeth'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0006349,HP
ols2,HP:000133,HP:0001332,Dystonia,['Dystonia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001332,HP
ols2,HP:0000988,HP:0000988,Skin rash,['Skin rash'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000988,HP
ols2,HP:0000556,HP:0000556,Retinal dystrophy,['Retinal dystrophy'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000556,HP
ols2,HP:0002311,HP:0002311,Incoordination,['Incoordination'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002311,HP
ols2,HP:0001176,HP:0001176,Large hands,['Large hands'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001176,HP
ols2,HP:0000347,HP:0000347,Micrognathia,['Micrognathia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000347,HP
ols2,HP:0100538,HP:0100538,Abnormality of the supraorbital ridges,['Abnormality of the supraorbital ridges'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0100538,HP
ols2,HP:0007018,HP:0007018,Attention deficit hyperactivity disorder,['Attention deficit hyperactivity disorder'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0007018,HP
ols2,HP:0009103,HP:0009103,Aplasia/Hypoplasia involving the pelvis,['Aplasia/Hypoplasia involving the pelvis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0009103,HP
ols2,HP:0003175,HP:0003175,Hypoplastic ischia,['Hypoplastic ischia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0003175,HP
ols2,HP:0003394,HP:0003394,Muscle spasm,['Muscle spasm'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0003394,HP
ols2,HP:0002893,HP:0002893,Pituitary adenoma,['Pituitary adenoma'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002893,HP
ols2,HP:0002990,HP:0002990,Fibular aplasia,['Fibular aplasia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002990,HP
ols2,HP:0031913,HP:0031913,Rhombencephalosynapsis,['Rhombencephalosynapsis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0031913,HP
ols2,HP:0011386,HP:0011386,Narrow internal auditory canal,['Narrow internal auditory canal'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011386,HP
ols2,HP:0003041,HP:0003041,Humeroradial synostosis,['Humeroradial synostosis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0003041,HP
ols2,HP:0009117,HP:0009117,Aplasia/Hypoplasia of the maxilla,['Aplasia/Hypoplasia of the maxilla'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0009117,HP
ols2,HP:0002025,HP:0002025,Anal stenosis,['Anal stenosis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002025,HP
ols2,HP:0001289,HP:0001289,Confusion,['Confusion'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001289,HP
ols2,HP:0004325,HP:0004325,Decreased body weight,['Decreased body weight'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0004325,HP
ols2,HP:0001640,HP:0001640,Cardiomegaly,['Cardiomegaly'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001640,HP
ols2,HP:0000366,HP:0000366,Abnormality of the nose,['Abnormality of the nose'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000366,HP
ols2,HP:0012713,HP:0012713,Moderate hearing impairment,['Moderate hearing impairment'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0012713,HP
ols2,HP:0000504,HP:0000504,Abnormality of vision,['Abnormality of vision'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000504,HP
ols2,HP:0000327,HP:0000327,Hypoplasia of the maxilla,['Hypoplasia of the maxilla'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000327,HP
ols2,HP:0040154,HP:0040154,Acne inversa,['Acne inversa'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0040154,HP
ols2,HP:0002815,HP:0002815,Abnormality of the knee,['Abnormality of the knee'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002815,HP
ols2,HP:0002982,HP:0002982,Tibial bowing,['Tibial bowing'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002982,HP
ols2,HP:0009941,HP:0009941,Asymmetry of the mouth,['Asymmetry of the mouth'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0009941,HP
ols2,HP:0000765,HP:0000765,Abnormal thorax morphology,['Abnormal thorax morphology'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000765,HP
ols2,HP:0000828,HP:0000828,Abnormality of the parathyroid gland,['Abnormality of the parathyroid gland'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000828,HP
ols2,HP:0001371,HP:0001371,Flexion contracture,['Flexion contracture'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001371,HP
ols2,HP:0010522,HP:0010522,Dyslexia,['Dyslexia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0010522,HP
ols2,HP:0002553,HP:0002553,Highly arched eyebrow,['Highly arched eyebrow'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002553,HP
ols2,HP:0000369,HP:0000369,Low-set ears,['Low-set ears'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000369,HP
ols2,HP:0012378,HP:0012378,Fatigue,['Fatigue'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0012378,HP
ols2,HP:0000716,HP:0000716,Depressivity,['Depressivity'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000716,HP
ols2,HP:0006288,HP:0006288,Advanced eruption of teeth,['Advanced eruption of teeth'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0006288,HP
ols2,HP:0011342,HP:0011342,Mild global developmental delay,['Mild global developmental delay'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011342,HP
ols2,HP:0000718,HP:0000718,Aggressive behavior,['Aggressive behavior'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000718,HP
ols2,HP:0000309,HP:0000309,Abnormal midface morphology,['Abnormal midface morphology'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000309,HP
ols2,HP:0100749,HP:0100749,Chest pain,['Chest pain'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0100749,HP
ols2,HP:0001956,HP:0001956,Truncal obesity,['Truncal obesity'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001956,HP
ols2,HP:0000677,HP:0000677,Oligodontia,['Oligodontia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000677,HP
ols2,HP:0000402,HP:0000402,Stenosis of the external auditory canal,['Stenosis of the external auditory canal'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000402,HP
ols2,HP:0000256,HP:0000256,Macrocephaly,['Macrocephaly'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000256,HP
ols2,HP:0100560,HP:0100560,Upper limb asymmetry,['Upper limb asymmetry'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0100560,HP
ols2,HP:0000248,HP:0000248,Brachycephaly,['Brachycephaly'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000248,HP
ols2,HP:0002758,HP:0002758,Osteoarthritis,['Osteoarthritis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002758,HP
ols2,HP:0000768,HP:0000768,Pectus carinatum,['Pectus carinatum'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000768,HP
ols2,HP:0010734,HP:0010734,Fibrous dysplasia of the bones,['Fibrous dysplasia of the bones'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0010734,HP
ols2,HP:0001328,HP:0001328,Specific learning disability,['Specific learning disability'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001328,HP
ols2,HP:0009890,HP:0009890,High anterior hairline,['High anterior hairline'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0009890,HP
ols2,HP:0000603,HP:0000603,Central scotoma,['Central scotoma'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000603,HP
ols2,HP:0001022,HP:0001022,Albinism,['Albinism'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001022,HP
ols2,HP:0001377,HP:0001377,Limited elbow extension,['Limited elbow extension'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001377,HP
ols2,HP:0000717,HP:0000717,Autism,['Autism'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000717,HP
ols2,HP:0002973,HP:0002973,Abnormal forearm morphology,['Abnormal forearm morphology'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002973,HP
ols2,HP:0002019,HP:0002019,Constipation,['Constipation'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002019,HP
ols2,HP:0010862,HP:0010862,Delayed fine motor development,['Delayed fine motor development'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0010862,HP
ols2,HP:0001061,HP:0001061,Acne,['Acne'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001061,HP
ols2,HP:0025643,HP:0025643,Tarlov cyst,['Tarlov cyst'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0025643,HP
ols2,HP:0004348,HP:0004348,Abnormality of bone mineral density,['Abnormality of bone mineral density'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0004348,HP
ols2,HP:0000518,HP:0000518,Cataract,['Cataract'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000518,HP
ols2,HP:0002076,HP:0002076,Migraine,['Migraine'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002076,HP
ols2,HP:0000147,HP:0000147,Polycystic ovaries,['Polycystic ovaries'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000147,HP
ols2,HP:0030038,HP:0030038,Enchondroma,['Enchondroma'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0030038,HP
ols2,HP:0005561,HP:0005561,Abnormal bone marrow cell morphology,['Abnormal bone marrow cell morphology'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0005561,HP
ols2,HP:0011822,HP:0011822,Broad chin,['Broad chin'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011822,HP
ols2,HP:0000494,HP:0000494,Downslanted palpebral fissures,['Downslanted palpebral fissures'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000494,HP
ols2,HP:0002321,HP:0002321,Vertigo,['Vertigo'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0002321,HP
ols2,HP:0000540,HP:0000540,Hypermetropia,['Hypermetropia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000540,HP
