api,searched_code,response_code,display,description,system,code_iri,ontology_prefix
ols2,HP:0004488,HP:0004488,Macrocephaly at birth,['Macrocephaly at birth'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0004488,HP
ols2,HP:0004592,HP:0004592,Thoracic platyspondyly,['Thoracic platyspondyly'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0004592,HP
ols2,HP:0004762,HP:0004762,Hypoplasia of right ventricle,['Hypoplasia of right ventricle'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0004762,HP
ols2,HP:0004876,HP:0004876,Spontaneous neonatal pneumothorax,['Spontaneous neonatal pneumothorax'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0004876,HP
ols2,HP:0004885,HP:0004885,Episodic respiratory distress,['Episodic respiratory distress'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0004885,HP
ols2,HP:0004902,HP:0004902,Congenital lactic acidosis,['Congenital lactic acidosis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0004902,HP
ols2,HP:0004935,HP:0004935,Pulmonary artery atresia,['Pulmonary artery atresia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0004935,HP
ols2,HP:0004969,HP:0004969,Peripheral pulmonary artery stenosis,['Peripheral pulmonary artery stenosis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0004969,HP
ols2,HP:0005133,HP:0005133,Right ventricular dilatation,['Right ventricular dilatation'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0005133,HP
ols2,HP:0005257,HP:0005257,Thoracic hypoplasia,['Thoracic hypoplasia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0005257,HP
ols2,HP:0005274,HP:0005274,Prominent nasal tip,['Prominent nasal tip'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0005274,HP
ols2,HP:0005280,HP:0005280,Depressed nasal bridge,['Depressed nasal bridge'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0005280,HP
ols2,HP:0005549,HP:0001875,Decreased total neutrophil count,['Decreased total neutrophil count'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001875,HP
ols2,HP:0005989,HP:0005989,Redundant neck skin,['Redundant neck skin'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0005989,HP
ols2,HP:0006191,HP:0006191,Deep palmar crease,['Deep palmar crease'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0006191,HP
ols2,HP:0006564,HP:0006564,Fluctuating hepatomegaly,['Fluctuating hepatomegaly'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0006564,HP
ols2,HP:0006610,HP:0006610,Wide intermamillary distance,['Wide intermamillary distance'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0006610,HP
ols2,HP:0006970,HP:0006970,Periventricular leukomalacia,['Periventricular leukomalacia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0006970,HP
ols2,HP:0007370,HP:0007370,Aplasia/Hypoplasia of the corpus callosum,['Aplasia/Hypoplasia of the corpus callosum'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0007370,HP
ols2,HP:0007633,HP:0007633,Bilateral microphthalmos,['Bilateral microphthalmos'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0007633,HP
ols2,HP:0007911,HP:0007911,Congenital bilateral ptosis,['Congenital bilateral ptosis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0007911,HP
ols2,HP:0007970,HP:0007970,Congenital ptosis,['Congenital ptosis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0007970,HP
ols2,HP:0008007,HP:0008007,Primary congenital glaucoma,['Primary congenital glaucoma'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0008007,HP
ols2,HP:0008066,HP:0008066,Abnormal blistering of the skin,['Abnormal blistering of the skin'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0008066,HP
ols2,HP:0008163,HP:0008163,Decreased circulating cortisol level,['Decreased circulating cortisol level'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0008163,HP
ols2,HP:0008176,HP:0008176,Neonatal unconjugated hyperbilirubinemia,['Neonatal unconjugated hyperbilirubinemia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0008176,HP
ols2,HP:0008244,HP:0008244,Congenital adrenal hypoplasia,['Congenital adrenal hypoplasia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0008244,HP
ols2,HP:0008279,HP:0008279,Transient hyperlipidemia,['Transient hyperlipidemia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0008279,HP
ols2,HP:0008281,HP:0008281,Acute hyperammonemia,['Acute hyperammonemia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0008281,HP
ols2,HP:0008282,HP:0008282,Unconjugated hyperbilirubinemia,['Unconjugated hyperbilirubinemia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0008282,HP
ols2,HP:0008436,HP:0008436,Absent/hypoplastic coccyx,['Absent/hypoplastic coccyx'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0008436,HP
ols2,HP:0008551,HP:0008551,Microtia,['Microtia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0008551,HP
ols2,HP:0008572,HP:0000377,Abnormal pinna morphology,['Abnormal pinna morphology'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0000377,HP
ols2,HP:0008755,HP:0008755,Laryngotracheomalacia,['Laryngotracheomalacia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0008755,HP
ols2,HP:0008909,HP:0008909,Lethal short-limbed short stature,['Lethal short-limbed short stature'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0008909,HP
ols2,HP:0009279,HP:0009279,Radial deviation of the 4th finger,['Radial deviation of the 4th finger'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0009279,HP
ols2,HP:0009462,HP:0009462,Radial deviation of the 3rd finger,['Radial deviation of the 3rd finger'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0009462,HP
ols2,HP:0009467,HP:0009467,Radial deviation of the 2nd finger,['Radial deviation of the 2nd finger'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0009467,HP
ols2,HP:0009537,HP:0009537,Flexion contracture of the 2nd finger,['Flexion contracture of the 2nd finger'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0009537,HP
ols2,HP:0009729,HP:0009729,Cardiac rhabdomyoma,['Cardiac rhabdomyoma'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0009729,HP
ols2,HP:0009767,HP:0009767,Aplasia/Hypoplasia of the phalanges of the hand,['Aplasia/Hypoplasia of the phalanges of the hand'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0009767,HP
ols2,HP:0009942,HP:0009942,Duplication of thumb phalanx,['Duplication of thumb phalanx'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0009942,HP
ols2,HP:0009944,HP:0009944,Partial duplication of thumb phalanx,['Partial duplication of thumb phalanx'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0009944,HP
ols2,HP:0010316,HP:0010316,Ebstein anomaly of the tricuspid valve,['Ebstein anomaly of the tricuspid valve'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0010316,HP
ols2,HP:0010442,HP:0010442,Polydactyly,['Polydactyly'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0010442,HP
ols2,HP:0010566,HP:0010566,Hamartoma,['Hamartoma'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0010566,HP
ols2,HP:0010627,HP:0010627,Anterior pituitary hypoplasia,['Anterior pituitary hypoplasia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0010627,HP
ols2,HP:0010808,HP:0010808,Protruding tongue,['Protruding tongue'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0010808,HP
ols2,HP:0010878,HP:0010878,Fetal cystic hygroma,['Fetal cystic hygroma'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0010878,HP
ols2,HP:0010882,HP:0010882,Pulmonary valve atresia,['Pulmonary valve atresia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0010882,HP
ols2,HP:0010957,HP:0010957,Congenital posterior urethral valve,['Congenital posterior urethral valve'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0010957,HP
ols2,HP:0011398,HP:0001252,Hypotonia,['Hypotonia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0001252,HP
ols2,HP:0011426,HP:0011426,Fetal choroid plexus cysts,['Fetal choroid plexus cysts'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011426,HP
ols2,HP:0011427,HP:0011427,Enlarged fetal cisterna magna,['Enlarged fetal cisterna magna'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011427,HP
ols2,HP:0011431,HP:0011431,Fetal fifth finger clinodactyly,['Fetal fifth finger clinodactyly'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011431,HP
ols2,HP:0011451,HP:0011451,Primary microcephaly,['Primary microcephaly'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011451,HP
ols2,HP:0011480,HP:0011480,Unilateral microphthalmos,['Unilateral microphthalmos'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011480,HP
ols2,HP:0011536,HP:0011536,Right atrial isomerism,['Right atrial isomerism'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011536,HP
ols2,HP:0011537,HP:0011537,Left atrial isomerism,['Left atrial isomerism'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011537,HP
ols2,HP:0011555,HP:0011555,Double inlet left ventricle,['Double inlet left ventricle'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011555,HP
ols2,HP:0011564,HP:0011564,Mitral valve arcade,['Mitral valve arcade'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011564,HP
ols2,HP:0011565,HP:0011565,Common atrium,['Common atrium'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011565,HP
ols2,HP:0011569,HP:0011569,Cleft anterior mitral valve leaflet,['Cleft anterior mitral valve leaflet'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011569,HP
ols2,HP:0011571,HP:0011571,Parachute mitral valve,['Parachute mitral valve'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011571,HP
ols2,HP:0011590,HP:0011590,Double aortic arch,['Double aortic arch'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011590,HP
ols2,HP:0011608,HP:0011608,Type II truncus arteriosus,['Type II truncus arteriosus'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011608,HP
ols2,HP:0011613,HP:0011613,Interrupted aortic arch type B,['Interrupted aortic arch type B'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011613,HP
ols2,HP:0011649,HP:0011649,Patent ductus arteriosus after premature birth,['Patent ductus arteriosus after premature birth'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011649,HP
ols2,HP:0011651,HP:0011651,Double outlet right ventricle with doubly committed ventricular septal defect and pulmonary stenosis,['Double outlet right ventricle with doubly committed ventricular septal defect and pulmonary stenosis'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011651,HP
ols2,HP:0011662,HP:0011662,Tricuspid atresia,['Tricuspid atresia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011662,HP
ols2,HP:0011671,HP:0011671,Interrupted inferior vena cava with azygous continuation,['Interrupted inferior vena cava with azygous continuation'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011671,HP
ols2,HP:0011675,HP:0011675,Arrhythmia,['Arrhythmia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011675,HP
ols2,HP:0011678,HP:0011678,Tetralogy of Fallot with pulmonary atresia and major aortopulmonary collateral arteries,['Tetralogy of Fallot with pulmonary atresia and major aortopulmonary collateral arteries'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011678,HP
ols2,HP:0011720,HP:0011720,Cardiac total anomalous pulmonary venous connection,['Cardiac total anomalous pulmonary venous connection'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011720,HP
ols2,HP:0011755,HP:0011755,Ectopic posterior pituitary,['Ectopic posterior pituitary'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011755,HP
ols2,HP:0011853,HP:0011853,Serous pericardial effusion,['Serous pericardial effusion'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011853,HP
ols2,HP:0011858,HP:0011858,Reduced factor IX activity,['Reduced factor IX activity'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011858,HP
ols2,HP:0011968,HP:0011968,Feeding difficulties,['Feeding difficulties'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0011968,HP
ols2,HP:0012210,HP:0012210,Abnormal renal morphology,['Abnormal renal morphology'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0012210,HP
ols2,HP:0012304,HP:0012304,Hypoplastic aortic arch,['Hypoplastic aortic arch'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0012304,HP
ols2,HP:0012371,HP:0012371,Hyperplasia of midface,['Hyperplasia of midface'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0012371,HP
ols2,HP:0012443,HP:0012443,Abnormal brain morphology,['Abnormal brain morphology'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0012443,HP
ols2,HP:0012444,HP:0012444,Brain atrophy,['Brain atrophy'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0012444,HP
ols2,HP:0012561,HP:0012561,Unicuspid aortic valve,['Unicuspid aortic valve'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0012561,HP
ols2,HP:0012650,HP:0012650,Perisylvian polymicrogyria,['Perisylvian polymicrogyria'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0012650,HP
ols2,HP:0012745,HP:0012745,Short palpebral fissure,['Short palpebral fissure'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0012745,HP
ols2,HP:0012799,HP:0012799,Unilateral facial palsy,['Unilateral facial palsy'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0012799,HP
ols2,HP:0025041,HP:0025041,Thalamic calcification,['Thalamic calcification'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0025041,HP
ols2,HP:0025407,HP:0025407,Rectourethral fistula,['Rectourethral fistula'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0025407,HP
ols2,HP:0030085,HP:0030085,Abnormal CSF lactate concentration,['Abnormal CSF lactate concentration'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0030085,HP
ols2,HP:0030148,HP:0030148,Heart murmur,['Heart murmur'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0030148,HP
ols2,HP:0030732,HP:0030732,Dysplastic tricuspid valve,['Dysplastic tricuspid valve'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0030732,HP
ols2,HP:0030750,HP:0030750,Grade III preterm intraventricular hemorrhage,['Grade III preterm intraventricular hemorrhage'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0030750,HP
ols2,HP:0030853,HP:0030853,Heterotaxy,['Heterotaxy'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0030853,HP
ols2,HP:0031110,HP:0031110,Twin-to-twin transfusion,['Twin-to-twin transfusion'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0031110,HP
ols2,HP:0031162,HP:0031162,Impaired oropharyngeal swallow response,['Impaired oropharyngeal swallow response'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0031162,HP
ols2,HP:0031348,HP:0031348,Dextrotransposition of the great arteries,['Dextrotransposition of the great arteries'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0031348,HP
ols2,HP:0031935,HP:0031935,Ascending aorta hypoplasia,['Ascending aorta hypoplasia'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0031935,HP
ols2,HP:0040020,HP:0040020,Radial deviation of the 5th finger,['Radial deviation of the 5th finger'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0040020,HP
ols2,HP:0040064,HP:0040064,Abnormality of limbs,['Abnormality of limbs'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0040064,HP
ols2,HP:0040081,HP:0040081,Abnormal circulating creatine kinase concentration,['Abnormal circulating creatine kinase concentration'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0040081,HP
ols2,HP:0045025,HP:0045025,Narrow palpebral fissure,['Narrow palpebral fissure'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0045025,HP
ols2,HP:0100309,HP:0100309,Subdural hemorrhage,['Subdural hemorrhage'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0100309,HP
ols2,HP:0100539,HP:0100539,Periorbital edema,['Periorbital edema'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0100539,HP
ols2,HP:0200128,HP:0200128,Biventricular hypertrophy,['Biventricular hypertrophy'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0200128,HP
ols2,HP:0410030,HP:0410030,Cleft lip,['Cleft lip'],http://purl.obolibrary.org/obo/hp/hp-international.owl,http://purl.obolibrary.org/obo/HP_0410030,HP
